articleNo,articleName,tradeTypeName,floorInfo,rentPrc,dealOrWarrantPrc,area1,area2,realtorName,search_day,articleDetail.verificationTypeName,articleDetail.mapLocationIndicationYn,articleDetail.etcAddress,articleDetail.articleFeatureDescription,articleDetail.detailDescription,articleBuildingRegister.platPlc,address,building_name
2202078008,지식산업센터,월세,1/23,200,"2,000",72,36,최고 공인중개사사무소,20220212,,Y,B120,"인천U1신축상가1층, 스트리트몰 복합상가, 보증금조정가","【【매물 기본정보】】  
 ▪ 전용면적 : 약11py(전용률50%)
 ▪ 분양면적 : 약22py
 ▪ 임대금액 : 2000만원 / 200만원

※ 10평에서 50평등 다양한 평수 보유하고 있습니다. ※

■ 매물특징
▪ 멀티플렉스 롯데시네마 영화관 7관 입점과 
  판타스틱한 문화 인프라를 구성하고 있는 신규 지식산업센터로
  계속적인 유동인구 증가와 월등한 입지 조건에 
  수익형 부동산의 안정된 임대와 풍부한 배후 수요로 인하여 
  임대 수익뿐만 아니라 시세 차익까지 기대 가능하면서 
  주변 상가 가격 대비시 우월한 상권!
 
▪ 지식산업센터 내 상주 인구 약 8,500명 고정 수요로 거대한 고객층을
  흡수하는 스트리트형 복합 상업시설인 단지내 독점 상가이며 
  산업단지 (145,000여명) / 주거단지 (108,000여명) 배후 수요 확대로
  계획 인구 약 26만여 명 수요를 예측하는 
  평일과 주말 내내 365일 고객이 끊이지 않는 완결 상권 형성.
 
▪ 인천 테크노벨리 U1 지식산업센터는 역세권 현장으로 
  인천1호선 갈산역 도보 약 5분 소요되며
  서울 7호선 부평구청역, 굴포천역과는 도보 약 13분 소요 거리에 위치.

▪ 상가 구성 : 지상 1층 / 지상 2층 및 3층 일부.
▪ 상가 이용시 지역의 문제점인 주차 문제 해결 (주차대수 1,800여대).
▪ 차별화된 시설(시계탑, 분수대)로 지역 만남의 장소가 설치될 예정.

▪ 입주시기 2022년 1월 10일부터~
https://blog.naver.com/jukjukoo1004",,인천 부평구 갈산동 94,
2202114203,공장,월세,23/B1,170,"1,700",35008,281691,인천 유원 공인중개사사무소,20220212,,Y,2층 B203호,"역세권 지식산업센터 신축 제조형공장2층, 드라이브인,천정형냉난방기유","▣  매물 기본 정보  ▣
  + 용도: 제조형공장
  + 전용면적: 31평
  + 계약면적: 62평
  + 층고: 4m
  + 하중: 1,200kgf/㎡
  + 발코니 있음, 2.5톤 진입가

   ★★★ 상가, 공장, 사무실, 기숙사 임대/전매 물건 다량 보유 ★★★ 
 
■ 건물 특징
 + 건물명: 인천테크노밸리U1센터 
 + 규모: 지하1층 ~ 지상23층
            (상가/제조형공장/업무형공장/사무실/기숙사)
 + 특장점: 1. 1층 광장과 스트리트몰, 물류하역장을 갖춘
                   원스톱 비즈니스
              2. 소형 섹션오피스와 드라이브인 시스템, 영화관, 상업시설이 
                   연결된 최적의 동선
              3. 멀티플렉스 롯데시네마 영화관 7관 입점
              4. 수익형 부동산의 안정된 임대와 풍부한 배후 수요로 인하여
                  임대 수익뿐만 아니라 시세 차익까지 기대 가능한 
                  부평 최고의 투자명소
    
■ 접 근 성
 + 차 량: 부평 IC 5분, 중동 IC 10분
 + 지하철: 갈산역 도보 약 7분 소요.
               부평구청역 약 13분 소요.
 + 버 스: 정류장 도보 1분 이내.

▣  저희 부동산은 현 매물에 대한 분양의 시작과 마무리를 함께하여 
     고객님의 니즈에 맞게 맞춤 중개가 우수합니다.
      
     인천테크노밸리U1센터 1층에 입주하고 있어 정확한 정보와 
     다양한매물을 보여 드릴 수 있습니다.
    
 ▣ 전문 상담 : 010-7128-8788  /  010-6779-6400",,인천 부평구 갈산동 94,
2202117677,지식산업센터,월세,6/23,120,"2,000",228,114,인천지산부동산공인중개사사무소,20220212,,Y,"A동S618호,A동 S617호","첫입주 전용33,섹션오피스, 코너호실포함 저렴한 임차료","**인천테크노밸리u1센터 입주 부동산( A동 157호)** 

──────────▣ 매 물 정 보 ▣───────────── 

 ■ 건물명 : 인천테크노밸리u1센터
 ■ 매물 특징 :
 - 신축 첫입주 섹션오피스
 - 코너투베란다호실포함된 묶음호실(분리가능)
 - 면적대비 임차료저렴한 사무실

──────────▣ 건 물 정 보 ▣─────────────

 ■ 인천테크노밸리u1센터 (2022년 1월 준공) 
 ■ 용도 : 지식산업센터 사무실,공장등록가능
 ■ 규모 : 지하1층 ~지상 23층 (상가/제조층/사무층/기숙사)
 ■ 층고 : 2.7m/5.4m
 ■ 접근성 : 인천1호선갈산역 도보 7분거리 

 지식산업센터 매물 다양하게 대량 보유하고 있습니다. 
 원하시는 조건으로 매물 찾아드립니다. 
────────────────────────
 ※ 정확한 매물정보와 직접 촬영한 최신실사진으로
     정확하고 신뢰감있는 중개를 약속합니다. 

―――――▣인천 지산 부동산 공인중개사사무소▣―――――― 

대 표 : 이진영 공인중개사 
핸드폰: 010-3890-0660 
연락처: 032-710-1919 
블로그 : https://blog.naver.com/techno7001 ",,인천 부평구 갈산동 94,
2202116428,공장,월세,23/B1,170,"1,700",35008,281691,인천 유원 공인중개사사무소,20220212,,Y,3층 C307호,역세권 지식산업센터 신축 제조형공장3층 드라이브인 2.5톤진입가,"▣  매물 기본 정보  ▣
  + 용도: 제조형공장
  + 전용면적: 34.8평
  + 계약면적: 69.5평
  + 층고: 4m
  + 하중: 1,200kgf/㎡
  + 발코니 있음, 2.5톤 진입가

   ★★★ 상가, 공장, 사무실, 기숙사 임대/전매 물건 다량 보유 ★★★ 
 
■ 건물 특징
 + 건물명: 인천테크노밸리U1센터 
 + 규모: 지하1층 ~ 지상23층
            (상가/제조형공장/업무형공장/사무실/기숙사)
 + 특장점: 1. 1층 광장과 스트리트몰, 물류하역장을 갖춘
                   원스톱 비즈니스
              2. 소형 섹션오피스와 드라이브인 시스템, 영화관, 상업시설이 
                   연결된 최적의 동선
              3. 멀티플렉스 롯데시네마 영화관 7관 입점
              4. 수익형 부동산의 안정된 임대와 풍부한 배후 수요로 인하여
                  임대 수익뿐만 아니라 시세 차익까지 기대 가능한 
                  부평 최고의 투자명소
    
■ 접 근 성
 + 차 량: 부평 IC 5분, 중동 IC 10분
 + 지하철: 갈산역 도보 약 7분 소요.
               부평구청역 약 13분 소요.
 + 버 스: 정류장 도보 1분 이내.

▣  저희 부동산은 현 매물에 대한 분양의 시작과 마무리를 함께하여 
     고객님의 니즈에 맞게 맞춤 중개가 우수합니다.
      
     인천테크노밸리U1센터 1층에 입주하고 있어 정확한 정보와 
     다양한매물을 보여 드릴 수 있습니다.
    
 ▣ 전문 상담 : 010-7128-8788  /  010-6779-6400",,인천 부평구 갈산동 94,
2201961272,지식산업센터,월세,21/23,80,"1,000",105,53,인천지산부동산공인중개사사무소,20220212,,Y,B2107,"신축 전용15,냉난방기설치,소형사무실,고층으로 전망좋음","**인천테크노밸리u1센터 입주 부동산( A동 157호)** 

──────────▣ 매 물 정 보 ▣───────────── 

 ■ 건물명 : 인천테크노밸리u1센터
 ■ 매물 특징 :
 -전용16평 소형사무실
 -난방기 설치완료
 -즉시입주

──────────▣ 건 물 정 보 ▣─────────────

 ■ 인천테크노밸리u1센터 (2022년 1월 준공) 
 ■ 용도 : 지식산업센터 사무실,공장등록가능
 ■ 규모 : 지하1층 ~지상 23층 (상가/제조층/사무층/기숙사)
 ■ 층고 : 2.7m/5.4m
 ■ 접근성 : 인천1호선갈산역 도보 7분거리 

 지식산업센터 매물 다양하게 대량 보유하고 있습니다. 
 원하시는 조건으로 매물 찾아드립니다. 
────────────────────────
 ※ 정확한 매물정보와 직접 촬영한 최신실사진으로
     정확하고 신뢰감있는 중개를 약속합니다. 

―――――▣인천 지산 부동산 공인중개사사무소▣―――――― 

대 표 : 이진영 공인중개사 
핸드폰: 010-3890-0660 
연락처: 032-710-1919 
블로그 : https://blog.naver.com/techno7001 ",,인천 부평구 갈산동 94,
2202017444,공장,월세,23/B1,150,"2,000",35120,281713,인천지산부동산공인중개사사무소,20220212,,Y,C513,"전용31,저층 호실앞 주차가능 신축지식산업센터","──────────▣ 매 물 정 보 ▣─────────────
■ 건물명 : 인천테크노밸리u1센터(제조형 지식산업센터)

■ 매물 특징 : 
-신축 첫 입주
-드라이브인시스템, 호실앞 주차가능
-층고 5.4M,  차량 2.5톤이하  진입가능
-무게하중 : 1.2ton/m2당 
- 전력 : 0.8KW/평

──────────▣ 건 물 정 보 ▣─────────────

■ 인천테크노밸리u1센터 (2022년 1월 준공)
■ 용도 : 지식산업센터 사무실,공장등록가능
■ 규모 : 지하1층 ~지상 23층 
         (상가/제조층/사무층/기숙사)
■ 층고 : 2.7m/5.4m
■ 접근성 : 인천1호선갈산역 도보 7분거리

지식산업센터 매물 다양하게 대량 보유하고 있습니다.
원하시는 조건으로 매물 찾아드립니다.

──────────────────────────────────────

※ 정확한 매물정보와 직접 촬영한 최신실사진으로
정확하고 신뢰감있는 중개를 약속합니다.

―――――▣인천 지산 부동산 공인중개사사무소▣――――――

대 표 : 이진영 공인중개사
핸드폰:  010-3890-0660
연락처:  032-710-1919
블로그   : https://blog.naver.com/techno7001
",,인천 부평구 갈산동 94,
2201950748,지식산업센터,월세,2/10,170,"1,700",123,113,이안부동산공인중개사,20220212,,Y,C동203,"갈산역,부평ic인근,신축아파트형공장","갈산역,부평ic인근,신축아파트형공장",,인천 부평구 갈산동 94,
2201933582,공장,매매,9/B1,,"6억 5,717",34997,182,U1채움공인중개사사무소,20220212,,Y,C908호,공장 앞 주차 가능 양창 코너호실 전매,"안녕하세요 
인천테크노밸리U1센터 
1층 상가에 위치한 U1채움부동산 입니다. 

드라이브인 가능 
양창 코너 
뻥뚫린 뷰 
전용 55평 
분양권상태 전매 합니다 
(부가세 및 프리미엄 별도) 

위 매물 
외 상가, 공장, 사무실, 기숙사 
매매 임대 매물 확보되어 있습니다 
전화주세요 

032-464-6400 / 010-9373-7736",,인천 부평구 갈산동 94,
2201950785,지식산업센터,월세,4/23,100,"2,000",135,68,최고 공인중개사사무소,20220212,,Y,AS-404,"인천U1지식신축, 섹션 오피스, 위치 좋습니다. 보증금 조정가","【매물 기본정보】

▪  전용면적 : 약20.5py
▪  분양면적 : 약41py
▪  임대금액 : 2,000/100

※ 10평에서 100평 이상 다양한 평수 다량 보유 ※

■ 접 근 성 
 ▪  차  량 : 경인고속도로 부평 IC 와 서울외곽순환도로 중동 IC 이용 가능. 
 ▪  지하철 : 인천1호선 갈산역 도보 약 5분 소요.
            서울7호선, 인천1호선 부평구청역 약 10분 소요.
 ▪  버  스 : 정류장 도보 1분 이내.

 ■  인천테크노벨리U1 지식산업센터는 
    눈부신 비전을 품고 새로운 비즈니스의 최적의 중심으로 떠오르는
    인천 부평에 위치한 지역 최대 규모의 지식산업센터.
    공장동 (지하 1층부터 지상 10층까지) / 업무동 (지상11층부터 23층까지)
    상가동 1층 및 2층-3층 등 (근린생활시설) / 섹션오피스 / 기숙사 등 
 
    영화관 롯데시네마 7관이 입점하여 365일 지속적인 유동 인구 유입,
    주거 밀집지역으로 풍부한 배후 고객, 
    U1 지식산업단지 내 상주 인구 고정 수요,
    인근 부평 국가산업단지와 한국 지엠 부평공장 등 직장인 수요, 
    관공서 및 공원시설 등 생활 인프라로 확대되는 배후 수요.
   
    인천 부평역 GTX-B노선이 개통 확정
    시세차익까지 누릴 수 있는 개발 호재 최고!
    
    입주시기 2022년 1월 10일부터~
    ",,인천 부평구 갈산동 94,
2201948666,지식산업센터,월세,6/23,160,"2,000",213,107,최고 공인중개사사무소,20220212,,Y,B615,,"【【매물 기본정보】】  

 ▪ 전용면적 : 약32py (전용률 50%)
 ▪ 분양면적 : 약64.6py
 ▪ 임대금액 : 2,000만원 / 160만원

※ 10평에서 100평 이상 다양한 평수 다량 보유 ※

■ 매물특징 
 ▪  지하 1층고 6.0m. 지상 1층고 6.6m 지상 2층고-10층고 5.4m
 ▪  진입 가능 차량 : 2.5톤 이하 화물차량. 
 ▪  드라이브인 시스템, 도어 투 도어 시스템.
 
■ 접 근 성 
 ▪  차  량 : 경인고속도로 부평 IC 와 서울외곽순환도로 중동 IC 이용 가능. 
 ▪  지하철 : 인천1호선 갈산역 도보 약 5분 소요.
            서울7호선, 인천1호선 부평구청역 약 10분 소요.
 ▪  버  스 : 정류장 도보 1분 이내.

 ■  인천테크노벨리U1 지식산업센터는 
    눈부신 비전을 품고 새로운 비즈니스의 최적의 중심으로 떠오르는
    인천 부평에 위치한 지역 최대 규모의 지식산업센터.
    공장동 (지하 1층부터 지상 10층까지) / 업무동 (지상11층부터 23층까지)
    상가동 1층 및 2층-3층 등 (근린생활시설) / 섹션오피스 / 기숙사 등 
 
    영화관 롯데시네마 7관이 입점하여 365일 지속적인 유동 인구 유입,
    주거 밀집지역으로 풍부한 배후 고객, 
    U1 지식산업단지 내 상주 인구 고정 수요,
    인근 부평 국가산업단지와 한국 지엠 부평공장 등 직장인 수요, 
    관공서 및 공원시설 등 생활 인프라로 확대되는 배후 수요.
   
    인천 부평역 GTX-B노선이 개통 확정
    시세차익까지 누릴 수 있는 개발 호재 최고!

    입주시기 2022년 1월 10일부터~
    ",,인천 부평구 갈산동 94,
2201928013,지식산업센터,월세,2/23,300,"4,000",209,104,최고 공인중개사사무소,20220212,,Y,"B224,B225",,"【【매물 기본정보】】  
 ▪ 전용면적 : 약32py(전용률50%)
 ▪ 분양면적 : 약63py
 ▪ 임대금액 : 4000만원 / 300만원

※ 10평에서 50평등 다양한 평수 보유하고 있습니다. ※

■ 매물특징
▪ 멀티플렉스 롯데시네마 영화관 7관 입점과 
  판타스틱한 문화 인프라를 구성하고 있는 신규 지식산업센터로
  계속적인 유동인구 증가와 월등한 입지 조건에 
  수익형 부동산의 안정된 임대와 풍부한 배후 수요로 인하여 
  임대 수익뿐만 아니라 시세 차익까지 기대 가능하면서 
  주변 상가 가격 대비시 우월한 상권!
 
▪ 지식산업센터 내 상주 인구 약 8,500명 고정 수요로 거대한 고객층을
  흡수하는 스트리트형 복합 상업시설인 단지내 독점 상가이며 
  산업단지 (145,000여명) / 주거단지 (108,000여명) 배후 수요 확대로
  계획 인구 약 26만여 명 수요를 예측하는 
  평일과 주말 내내 365일 고객이 끊이지 않는 완결 상권 형성.
 
▪ 인천 테크노벨리 U1 지식산업센터는 역세권 현장으로 
  인천1호선 갈산역 도보 약 5분 소요되며
  서울 7호선 부평구청역, 굴포천역과는 도보 약 13분 소요 거리에 위치.

▪ 상가 구성 : 지상 1층 / 지상 2층 및 3층 일부.
▪ 상가 이용시 지역의 문제점인 주차 문제 해결 (주차대수 1,800여대).
▪ 차별화된 시설(시계탑, 분수대)로 지역 만남의 장소가 설치될 예정.

▪ 입주시기 2022년 1월 10일부터 
https://blog.naver.com/jukjukoo1004",,인천 부평구 갈산동 94,
